loc1,loc2,name,location
서울,금천구,GS25가산하이힐점,서울 금천구 디지털로12길21(가산동 143-44)
대전,서구,GS25가수원사랑,대전 서구 벌곡로1321-10 (가수원동 793-4)
대전,서구,GS25가수원은아점,대전 서구 가수원로65번길2(가수원동 776-3)
부산,부산진구,GS25가야가평점,부산 부산진구 가야대로482번길62 (개금동 594-16)
부산,부산진구,GS25가야공원점,부산 부산진구 가야공원로34 (가야동 596-12)
부산,부산진구,GS25가야그린점,부산 부산진구 엄광로238번길4(가야동 388-1)
경남,김해시,GS25가야대학교점,"경남 김해시 삼계로208, 1층 (삼계동 60, 평생교육관)"
경남,함안군,GS25가야도항2호점,경남 함안군 가야읍 성내남길23-1(도항리 328-1)
경남,함안군,GS25가야도항점,경남 함안군 가야읍 함마대로1500(도항리 322-3)
부산,부산진구,GS25가야드림점,부산 부산진구 가야대로659(가야1동 25-1)
부산,부산진구,GS25가야사랑점,부산 부산진구 엄광로212(가야동 408-4)
경남,김해시,GS25가야아이파크점,"경남 김해시 해반천로168번길19, 107호 (삼계동 1439-5, 화정마을아이파크가야아파트)"
부산,부산진구,GS25가야점,부산 부산진구 가야대로600(가야1동 377-10)
부산,부산진구,GS25가야참빛점,부산 부산진구 대학로78(가야동 416-9)
서울,강서구,GS25가양2점,"서울 강서구 허준로47, 상가(가양1동 1461, 가양도시개발공사아파트)"
서울,강서구,GS25가양우성점,"서울 강서구 양천로57길10-20, 상가 104호(가양2동 1480-5, 이스타빌)"
대전,동구,GS25가양중앙점,대전 동구 흥룡로42 (가양동 55-1)
대전,동구,GS25가양큰솔점,"대전 동구 우암로312번길16, 1층 (가양2동 171-30)"
대전,동구,GS25가양폴리텍점,대전 동구 우암로352 (가양동 91-3)
대전,동구,GS25가오은어송점,"대전 동구 은어송로116, 102호 (가오동 555, 은어송4단지상가))"
대전,동구,GS25가오중앙점,"대전 동구 은어송로52번길5-4, 101호 (가오동 654)"
경기,남양주시,GS25가운주공점,"경기 남양주시 가운로2길14, 상가동 104호(가운동 671, 휴먼시아)"
대전,서구,GS25가장래미안점,"대전 서구 가장로106, 삼성래미안아파트 재해리상가동 101호 (가장동 55, 삼성래미안아파트)"
경기,오산시,GS25가장산단점,경기 오산시 가장산업동로32 (가장동 375-1)
서울,서대문구,GS25가재울뉴타운점,"서울 서대문구 수색로100, 101-1 (북가좌1동 144, 가재울뉴타운3구역1블럭)"
서울,서대문구,GS25가재울삼성점,"서울 서대문구 수색로6길17-14, 1층 제101호 (북가좌동 484, 성공타워2 제성공타워2-에이동 제)"
서울,서대문구,GS25가재울아이파크점,서울 서대문구 남가좌동124-1번지 DMC파크뷰자이 103동 102호
서울,서대문구,GS25가재울이편한점,"서울 서대문구 수색로100, 디엠씨래미안이편한세상 1단지 상가3동 1층 3-01호 (북가좌동 481)"
서울,서대문구,GS25가재울현대점,"서울 서대문구 모래내로15길50, 1층 (남가좌동 197-5)"
인천,서구,GS25가정프라자점,"인천 서구 봉오재3로40, 102호 (가정동 607-5, 가정프라자)"
인천,서구,GS25가좌건지점,"인천 서구 건지로334번길22, 1층전체 (가좌3동 193-2, 한마음교회)"
인천,서구,GS25가좌겸이점,인천 서구 가석로126번안길21 (가좌동 206-75)
인천,서구,GS25가좌공단점,"인천 서구 건지로110, 마동 3호 (가좌1동 173-91)"
경기,고양시,GS25가좌대우점,"경기 고양시 일산서구 가좌3로45, 상가동 101,102호 (가좌동 1089, 가좌마을)"
인천,서구,GS25가좌범양점,인천 서구 원적로124번길30-1(가좌2동 81-53)
인천,서구,GS25가좌베스트점,"인천 서구 가정로107-1, 1층 일부 (가좌동 146-21)"
경기,고양시,GS25가좌벽산점,"경기 고양시 일산서구 가좌1로8, 상가 101~2(가좌동 1087, 가좌마을)"
인천,서구,GS25가좌센터점,"인천 서구 열우물로235, 1층103호, 104호 (가좌동 455-21)"
인천,서구,GS25가좌스마트점,"인천 서구 백범로681, 제1005호 (가좌동 541-1, 주안스마트테크노타워)"
인천,서구,GS25가좌신명점,"인천 서구 건지로250번길29-4, 1층 (가좌1동 139-6)"
인천,서구,GS25가좌신현대점,"인천 서구 원적로47번길35, 신현대아파트 상가동 104,105,106 (가좌동 217)"
인천,서구,GS25가좌유영점,"인천 서구 여우재로75번길3, 105동 101호 (가좌동 407)"
경기,고양시,GS25가좌으뜸점,"경기 고양시 일산서구 가좌2로20, 상가동 1층 112호 (가좌동 1086, 가좌마을6단지)"
인천,서구,GS25가좌제일점,"인천 서구 건지로402, 외2필지 403동 101호 (가좌2동 7, 한신휴플러스)"
경남,진주시,GS25가좌중앙점,경남 진주시 진주대로554 (가좌동 448-7)
인천,서구,GS25가좌축산점,"인천 서구 가좌로84번길24, 101호 (가좌3동 484)"
인천,서구,GS25가좌한신점,"인천 서구 장고개로337번길16, 종합상가 401동 114호(가좌2동 11, 한신)"
서울,마포구,GS25가좌행복점,"서울 마포구 성암로28, 110호 (성산동 134-2, 가좌역행복주택)"
서울,송파구,GS25가주초교점,"서울 송파구 오금로40길44, 1층 (가락동 154-19)"
대구,달성군,GS25가창점,대구 달성군 가창면 가창로1109 (용계리 9-2)
경기,성남시,GS25가천대역점,"경기 성남시 수정구 성남대로1330, 1층 103호 (태평1동 5113-7, 일성오퍼스원)"
경기,부천시,GS25가톨릭대점,"경기 부천시 원미구 지봉로43, 성심교정 국제관동 1층 (역곡동 산43-1, 가톨릭대학교)"
경기,가평군,GS25가평경춘점,"경기 가평군 가평읍 경춘로2180 (대곡리 121-6, 경춘주유소)"
경기,가평군,GS25가평더베이점,경기 가평군 가평읍 북한강변로190 (금대리 554-1)
경기,가평군,GS25가평상천휴게소점,경기 가평군 청평면 경춘로1551 (상천리 142-1)
경기,가평군,GS25가평설악점,경기 가평군 설악면 신천중앙로129(신천리 458-4)
경기,가평군,GS25가평신상리점,경기 가평군 하면신상리 131-1번지
경기,가평군,GS25가평조종점,경기 가평군 조종면현리 410-14번지
경기,가평군,GS25가평중앙점,"경기 가평군 가평읍 석봉로209, 105호(읍내리 637-6, 준수빌딩)"
경기,가평군,GS25가평터미널점,경기 가평군 가평읍 가화로50 (대곡리 169-1)
경기,가평군,GS25가평풀빌라온점,"경기 가평군 청평면 호반로740, A동 2층 (호명리 342-6)"
경기,가평군,GS25가평현리점,경기 가평군 하면 현창로38번길10(현리 264-32)
경기,김포시,GS25가현로드점,"경기 김포시 통진읍 율마로235, 가동 1층 (가현리 430-5)"
광주,북구,GS25각화글로벌점,광주 북구 월동로92 (각화동 152-25)
인천,남동구,GS25간석갤럭시점,"인천 남동구 남동대로921번길1, 1층 (간석1동 277-1)"
인천,남동구,GS25간석드림점,인천 남동구 석산로9번길69 (간석동 388-30)
인천,남동구,GS25간석래미안점,"인천 남동구 남동대로860, , 상가4동 제107호 (간석동 939-1)"
인천,남동구,GS25간석로얄점,인천 남동구 경인로644번길80(간석3동 117-14)
인천,남동구,GS25간석마루점,"인천 남동구 구월로8번길98, 1층 (간석1동 508-25)"
인천,남동구,GS25간석미래점,"인천 남동구 경원대로972, 107호 (간석4동 617-22, 신원아침도시에이동제1층)"
인천,남동구,GS25간석백범점,"인천 남동구 백범로297번길42, 101호, 102호 (간석동 31-22)"
인천,남동구,GS25간석본점,"인천 남동구 용천로197-1, 1층 (간석동 54-23)"
인천,남동구,GS25간석서해점,인천 남동구 구월로137번길26 (간석동 356)
인천,남동구,GS25간석석산길점,인천 남동구 석산로112 (간석동 458-10)
인천,남동구,GS25간석영풍점,"인천 남동구 백범로248번길9, 1층 (간석동 921-3)"
인천,남동구,GS25간석오거리점,"인천 남동구 백범로404, 105호 (간석동 216-11, 도시에 창)"
인천,남동구,GS25간석오피앙점,"인천 남동구 경인로617, 오피앙B 제1층101호(간석4동 249-5)"
인천,남동구,GS25간석월드점,인천 남동구 석정로461(간석4동 616-98)
인천,남동구,GS25간석이화점,"인천 남동구 남동대로916번길40, 1층 (간석2동 182-13)"
인천,남동구,GS25간석제일점,"인천 남동구 백범로376, 105호 (간석동 111-5, 도시타워)"
인천,남동구,GS25간석주공점,"인천 남동구 용천로176번길90 (간석3동 224, 간석휴먼시아아파트2블럭2상가101호)"
인천,남동구,GS25간석타임점,인천 남동구 백범로331(간석3동 123-1)
인천,남동구,GS25간석태화점,"인천 남동구 호구포로888번길9-19, 1층 (간석3동 919-2)"
인천,남동구,GS25간석행복점,인천 남동구 풀무로20(간석3동 77)
인천,남동구,GS25간석현대점,인천 남동구 경인로524번길43(간석1동 518-69)
대전,서구,GS25갈마계룡로점,"대전 서구 계룡로349번길10, 1층 (갈마동 263-29)"
대전,서구,GS25갈마둔원점,대전 서구 괴정로11번길33 (갈마동 1289)
대전,서구,GS25갈마빌리지점,"대전 서구 갈마역로25번길73, 102호 (갈마동 266-85, 혜성타운)"
대전,서구,GS25갈마스타점,"대전 서구 대덕대로161번길13, 1층상가전체(갈마2동 1034)"
대전,서구,GS25갈마으뜸점,대전 서구 계룡로354번길31 (갈마동 306-1)
대전,서구,GS25갈마중문점,대전 서구 계룡로320번길40(갈마1동 297-26)
대전,서구,GS25갈마중앙점,"대전 서구 신갈마로113번길28, 1층(갈마1동 391-22)"
대전,서구,GS25갈마푸른점,대전 서구 갈마로105(갈마2동 404-9)
대전,서구,GS25갈마하늘점,대전 서구 계룡로342번길122 (갈마동 368-3)
경기,구리시,GS25갈매스타점,경기 구리시 갈매동528번지 에이원프라자 105호
경기,구리시,GS25갈매신성점,"경기 구리시 산마루로24, 106호 (갈매동 320-18, 신성타워)"
경기,구리시,GS25갈매주공점,"경기 구리시 갈매중앙로132, 상가동 1층 108호 (갈매동 77, LH이스트힐)"
경기,구리시,GS25갈매중앙스타점,"경기 구리시 산마루로11-12, 113호 (갈매동 281)"
경기,구리시,GS25갈매푸르지오점,"경기 구리시 갈매중앙로16, 상가동 106호 (갈매동 산101-1, 대우푸르지오아파트)"
경기,구리시,GS25갈매한덕점,경기 구리시 갈매동601-2번지 한덕프라자 107호
대구,달서구,GS25갈산공단점,대구 달서구 성서동로320(장기동 150-1)
경기,이천시,GS25갈산빌리지점,"경기 이천시 갈산로114, 1동 103호 (갈산동 219-10)"
인천,부평구,GS25갈산사거리점,"인천 부평구 주부토로261, 외1필지 1층 105호(갈산1동 169-16)"
인천,부평구,GS25갈산역점,인천 부평구 부평대로278번길8(갈산1동 178)
인천,부평구,GS25갈산제일점,인천 부평구 주부토로219번길36 (갈산1동 171-17)
인천,부평구,GS25갈산중앙점,"인천 부평구 주부토로145번길8, 1층 (갈산동 378-11)"
인천,부평구,GS25갈삼대로점,"인천 부평구 갈월동로34, 상가동 101호 (갈산동 369, 한국아파트)"
서울,은평구,GS25갈현대로점,"서울 은평구 갈현로124, 1층(구산동 24-69)"
서울,은평구,GS25갈현사랑점,"서울 은평구 연서로17길46-1, 1층 우측상가 (갈현동 497-13)"
서울,은평구,GS25갈현제일점,"서울 은평구 갈현로265, 1층(갈현1동 433-3)"
서울,은평구,GS25갈현중앙점,"서울 은평구 통일로89길5, 1층 (갈현1동 413-1)"
서울,은평구,GS25갈현파크점,"서울 은평구 갈현로25길14, 1층 101호 (갈현동 515-18)"
서울,은평구,GS25갈현포인트점,"서울 은평구 갈현로303 (갈현1동 422-35, 제일은행갈현시장)"
서울,은평구,GS25갈현행복점,서울 은평구 갈현로37길3(갈현1동 434-22)
서울,은평구,GS25갈현행운점,"서울 은평구 연서로19길8, 1층 (갈현동 463-4)"
경남,창원시,GS25감계시영점,"경남 창원시 의창구 북면 감계로222 (감계리 6-3, 천수림)"
경남,창원시,GS25감계힐스4차점,"경남 창원시 의창구 북면 감계로233, 상가동 304호 (감계리 225-1, 감계힐스테이트)"
충북,음성군,GS25감곡오향점,충북 음성군 감곡면 음성로2649 (오향리 753-1)
충북,음성군,GS25감곡주공점,"충북 음성군 감곡면 오향로31, 상가동 105, 106호 (오향리 1181)"
부산,남구,GS25감만동일점,"부산 남구 우암로104번길29 (감만1동 73-212, 감만동일스위트아파트)"
부산,남구,GS25감만점,부산 남구 홍곡로10(감만1동 160-5)
부산,남구,GS25감만현대점,부산 남구 우암로26번가길8 (감만동 206-75)
경기,하남시,GS25감북서하남로점,경기 하남시 서하남로47번길48 (감북동 398-6)
대구,달서구,GS25감삼점,대구 달서구 죽전길14(감삼동 46-14)
대구,달서구,GS25감삼타운점,대구 달서구 감삼길159 (감삼동 121-4)
부산,사상구,GS25감전고려점,"부산 사상구 새벽시장로25(감전동 127-19, 대원오피스)"
부산,사상구,GS25감전대동점,"부산 사상구 대동로313, 1층 (감전동 132-4)"
부산,사상구,GS25감전밸리점,"부산 사상구 대동로303(감전동 132-7, 벽산디지털벨리)"
부산,사하구,GS25감천유림점,부산 사하구 감천로46(감천1동 661-1)
부산,사하구,GS25감천한우리점,부산 사하구 원양로402 (감천동 400-2)
부산,사하구,GS25감천한일점,부산 사하구 원양로324 (감천동 344-23)
충남,논산시,GS25강경중앙점,"충남 논산시 강경읍 계백로149, 1층 소매점 (대흥리 2-15)"
경북,영덕군,GS25강구오포점,경북 영덕군 강구면 신강구길1 (오포리 74-9)
경북,영덕군,GS25강구용진점,경북 영덕군 강구면 강구시장길50 (오포리 873)
서울,강남구,GS25강남YBM점,서울 강남구 강남대로94길9 (역삼동 818-14)
서울,강남구,GS25강남개포점,"서울 강남구 개포로15길10, 1층 (개포동 1244-14)"
서울,강남구,GS25강남갤러리점,"서울 강남구 논현로106길42, 1층 (역삼동 656-3)"
서울,강남구,GS25강남나누리점,"서울 강남구 언주로147길10, 1층 (논현동 63-19)"
경기,용인시,GS25강남대점,"경기 용인시 기흥구 강남로9, 101호 (구갈동 579-2, 태평양프라자)"
서울,강남구,GS25강남대치점,"서울 강남구 선릉로420, 1층 7호 (대치동 897-3)"
경기,용인시,GS25강남대행복점,"경기 용인시 기흥구 강남서로68번길3-1, 102호(구갈동 553-4, 남강빌리지)"
서울,강남구,GS25강남동원점,"서울 강남구 테헤란로77길7(삼성2동 143-28, 동원빌딩)"
서울,강남구,GS25강남로데오점,"서울 강남구 압구정로54길16, 1층 (신사동 662-18)"
